,MONTH,DAY,YEAR,HOUR,WIND_SPEED,WIND_DIR,TEMP,RH,BAROMETER,RADIATION,INNER_TEMP,PM10,PM1,PM2.5
6475,0.8181818181818182,0.2,0.0,0.04347826086956521,0.16278887421591282,0.38395608427437417,0.6167811915137773,0.0008392864727473326,0.32739987285441785,0.0002564979154460846,0.3859717577708052,0.17169209859443532,0.09162889635748264,0.10547028959105137
6476,0.8181818181818182,0.2,0.0,0.08695652173913042,0.1093595245955761,0.4058131559463437,0.6121528394420841,0.0008738387710941677,0.3201949565585913,0.00017204191253980148,0.39674237269552387,0.21106814096628357,0.10079524744976448,0.1197112865778577
6477,0.8181818181818182,0.2,0.0,0.13043478260869565,0.06644285792890943,0.6129373967430409,0.6083222906790892,0.0009274187176089614,0.3201949565585913,0.00020207460307712055,0.4007958645998265,0.213859038903976,0.1162431066720314,0.1334235784401071
6478,0.8181818181818182,0.2,0.0,0.17391304347826086,0.07968388907230112,0.6784906830636298,0.5700577860958186,0.0009101425684355444,0.32167832167832344,0.00018393349895413265,0.39890616988548966,0.29153730232220343,0.21915753473290567,0.22648950967120804
6479,0.8181818181818182,0.2,0.0,0.21739130434782608,0.1169913062616925,0.6604643759583023,0.5498695373014031,0.0009343052932011314,0.32909514727696637,0.00025337830446466275,0.3900381486151375,0.3125338811378356,0.24741130387446444,0.2510046195211337
6480,0.8181818181818182,0.2,0.0,0.2608695652173913,0.09148508858809287,0.6964592199284826,0.5397494569746316,0.0007269915031201166,0.34053824962915863,0.0002746493153148858,0.3959813352337772,0.27589686127732865,0.2119239781306951,0.21897647155816413
6481,0.8181818181818182,0.2,0.0,0.30434782608695654,0.08810113348739958,0.6529940862417615,0.536246772585074,0.0008185471323801632,0.3591862682771776,0.05358621675561591,0.43334633976452985,0.2830401074858834,0.20866370026744926,0.21838074747415642
6482,0.8181818181818182,0.2,0.0,0.3478260869565217,0.14070100143061517,0.6397407962459892,0.5483422357618065,0.001025900729256509,0.3727484636575546,0.22504950838071136,0.4267678803494322,0.2849984048306397,0.20103962036401504,0.21211234717948574
6483,0.8181818181818182,0.2,0.0,0.3913043478260869,0.1552919005172224,0.6448405140258144,0.5816013442439311,0.0011243827409040588,0.3778342869251965,0.4250073061186228,0.41594566966459534,0.3073670886732601,0.20127925966249316,0.21684090709629722
6484,0.8181818181818182,0.2,0.0,0.43478260869565216,0.1358327830967316,0.6395694776018233,0.6241881941503533,0.0010759776777822232,0.3733841915660108,0.6005559496824252,0.4063907798376668,0.2927823125546313,0.1939244041561146,0.207024757122759
6485,0.8181818181818182,0.2,0.0,0.4782608695652174,0.2069109717178387,0.5903233357131284,0.6701793691343017,0.0011692848060368098,0.3587624496715414,0.7089804488420092,0.3932983557076197,0.28518775013682146,0.17568814939291372,0.1909987154699438
6486,0.8181818181818182,0.2,0.0,0.5217391304347826,0.2501829536700781,0.5987239255090359,0.7058783349954236,0.0010846157523689314,0.33439287984742805,0.801446541991019,0.4274611983760234,0.2266515190421721,0.11722355683889135,0.1293582934632579
6487,0.8181818181818182,0.2,0.0,0.5652173913043478,0.279163915483658,0.595054519200271,0.7482411442466634,0.0010621647198025552,0.3089637635092188,0.8000566163062272,0.4876573267591736,0.16628408539732684,0.08874523679912899,0.09883222122639376
6488,0.8181818181818182,0.2,0.0,0.6086956521739131,0.3293042258171013,0.5934110554626321,0.7890739197551949,0.000967145899348756,0.2875609239245627,0.7167949199142838,0.5375149547085969,0.12735702484054792,0.06636203876831318,0.0740088773526447
6489,0.8181818181818182,0.2,0.0,0.6521739130434783,0.2940299328711346,0.593901106468037,0.7922378109588669,0.0008962898036605459,0.2750582750582744,0.560206921840206,0.5500785222974302,0.12592292867907007,0.05879860831696291,0.06660540991933789
6490,0.8181818181818182,0.2,0.0,0.6956521739130435,0.1966779465170023,0.6020666311475306,0.7771396565620687,0.0009291304098081721,0.2706081796990922,0.3550394767207782,0.5371828070028346,0.1450047855080809,0.058385600340820326,0.06930877389877478
6491,0.8181818181818182,0.2,0.0,0.7391304347826086,0.1822039727082645,0.5987996244448303,0.7673747626398547,0.0009153174518285041,0.26827717736808765,0.13218291071956506,0.5216750563522441,0.16677690194766287,0.06056483870204254,0.07206878485584274
6492,0.8181818181818182,0.2,0.0,0.7826086956521738,0.1213904478925938,0.6276030695145537,0.7483313069493587,0.0006889760135795307,0.2706081796990922,0.008112893264672377,0.4966865847798958,0.2516840060279245,0.0776162102672126,0.09994149138460638
6493,0.8181818181818182,0.2,0.0,0.826086956521739,0.08324391988555079,0.6418763030662911,0.7257906312755291,0.0007805316428395812,0.2795083704174637,0.00022834934639259457,0.4145654830814279,0.28767258305904203,0.09861127547276986,0.12319972979657615
6494,0.8181818181818182,0.2,0.0,0.8695652173913043,0.0949639595025861,0.2601903163279837,0.6953238343738474,0.0008375747805481216,0.2983682983682989,0.00022960542738181407,0.392785622841443,0.3256557702333616,0.12459675510638803,0.1500187493517511
6495,0.8181818181818182,0.2,0.0,0.9130434782608696,0.11207219104214815,0.3411841934733481,0.6684854032048744,0.000858314120915289,0.3132019495655882,0.00021646805572407684,0.3715958891078126,0.3049626626618838,0.14468681214645804,0.16794632100485885
6496,0.8181818181818182,0.2,0.0,0.9565217391304348,0.11625811598987568,0.31420947532623367,0.6565648010273085,0.0009498697501753395,0.3259165077346893,0.000252750263970053,0.36147667065458894,0.41181566586000384,0.15645783531750723,0.19615811155465362
6497,0.8181818181818182,0.2,0.0,1.0,0.1451840541432816,0.2910336485096375,0.6498353847625034,0.0008755902700887091,0.33799533799533776,0.0003034259248629855,0.3608284989181014,0.5526756048026271,0.2114003218858725,0.2647541441386334
6498,0.8181818181818182,0.2333333333333333,0.0,0.0,0.12710603059315506,0.3176318640550382,0.6361880302181665,0.0008271852069668735,0.33799533799533776,0.000279653047780137,0.3691386410321732,0.5225074506081097,0.272614849352678,0.30568623957150415
6499,0.8181818181818182,0.2333333333333333,0.0,0.04347826086956521,0.0789713326730494,0.7169098850564849,0.6216718350842202,0.0007235283119263661,0.332909514727696,0.00026651567612239965,0.393259658887531,0.4808774209613037,0.292948687605027,0.3318661854776297
6500,0.8181818181818182,0.2333333333333333,0.0,0.08695652173913042,0.11045036865852316,0.026779819284448517,0.6071856941845057,0.0008133722489872055,0.32909514727696637,0.00027589510055829207,0.40381744130176117,0.5977631316157379,0.3911978414712077,0.4312430687236877
6501,0.8181818181818182,0.2333333333333333,0.0,0.13043478260869565,0.07200808847804555,0.03435529068019823,0.5802652969221733,0.0008686638877012082,0.3261284170375092,0.00022834934639259457,0.40481065968404045,0.581884063609648,0.4082684433504531,0.4412560204035498
6502,0.8181818181818182,0.2333333333333333,0.0,0.17391304347826086,0.10300979421151096,0.6793074347393048,0.5596207702080572,0.0009222040274206729,0.32464505191778054,0.00018517928419753852,0.3986288426748532,0.400623542624741,0.2958184421670492,0.3118402821179054
6503,0.8181818181818182,0.2333333333333333,0.0,0.21739130434782608,0.09546742599317706,0.010894596815744584,0.543940656548408,0.0009015044938488341,0.3326976054248796,0.0002546240897080688,0.38805493658558604,0.3125390686804708,0.2285360109819885,0.2416060083029044
6504,0.8181818181818182,0.2333333333333333,0.0,0.2608695652173913,0.08473643666776713,0.6577312459606772,0.5406565484078087,0.0007771082584411595,0.3473193473193454,0.00028778668697262305,0.3951009825767568,0.2831308894819979,0.1938859435279638,0.2068465717940603
6505,0.8181818181818182,0.2333333333333333,0.0,0.30434782608695654,0.08319302299988994,0.6668609360329192,0.5446756191855304,0.0009308421020073793,0.3608815426997261,0.04661476135053211,0.4289961722395462,0.2741408780953419,0.18381813448202403,0.19684691752678757
6506,0.8181818181818182,0.2333333333333333,0.0,0.3478260869565217,0.10570457796852648,0.6741160814056236,0.5643310883731097,0.0010293241136549289,0.3744437380801031,0.20951013922473757,0.4199765884238463,0.28274960509831687,0.1842086577832477,0.19768731400244136
6507,0.8181818181818182,0.2333333333333333,0.0,0.3913043478260869,0.2063208429624739,0.6244356666747405,0.6005846914659636,0.0011416588900774755,0.3780461962280164,0.4215911776577785,0.4088190052982396,0.29886989383693996,0.19253094601311208,0.20962041206022128
6508,0.8181818181818182,0.2333333333333333,0.0,0.43478260869565216,0.11959667657092553,0.6116106732893832,0.6432234532315133,0.001072554293383805,0.3763509218054679,0.565365090492656,0.38787112669016416,0.2903130422603161,0.18186255946604807,0.2016339860589926
6509,0.8181818181818182,0.2333333333333333,0.0,0.4782608695652174,0.24937273027401785,0.6046702761234024,0.6843758965041462,0.001051814953016636,0.36702691248146013,0.6741911237389577,0.39618449353924345,0.2818521602224419,0.16342808454237767,0.18057088451729056
